documento_id,documento_titulo,documento_url,documento_fecha,entidad_1,relacion,negada,entidad_2,frase_evidencia
1851,Vista oral 2/81 del Consejo Supremo de Justicia Militar (8 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1851,1982-03-08,2° Jeme,RECIBE_ORDEN,False,Su Majestad,"Armada como 2° JEME, lo que hacía innecesaria por el momento la intervención militar, se encuentra ante el hecho consumado de que uno de estos proyectos ya está en marcha y parece resultar imparable, razón por la cual, decide adoptar una postura de participación — que le permita una posibilidad de reconducción a las órdenes de Su Majestad."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Ejército,MENCIONA,False,La Guardia Civil,"López Silva centra su línea en la afirmación del Teniente General Milans del Boch de que el ""23-F"" era la reconducción de otros golpes más radicales, y que no existía una operación específica de la Guardia Civil, sino del Ejército."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Ejército,CONOCE,False,La Guardia Civil,"También hace negar al Teniente General Milans del Boch el conocimiento de grupos violentos en la Guardia Civil, si acaso existían, (como en el ""resto"" del Ejército), descontentos."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Ejército,MENCIONA,False,La Guardia Civil,"También hace negar al Teniente General Milans del Boch el conocimiento de grupos violentos en la Guardia Civil, si acaso existían, (como en el ""resto"" del Ejército), descontentos."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,RECIBE_ORDEN,False,El Congreso,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,NIEGA,False,El Congreso,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,RECIBE_ORDEN,False,Iii Región Militar,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,NIEGA,False,Iii Región Militar,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,RECIBE_ORDEN,False,Piso General Cabrera,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,NIEGA,False,Piso General Cabrera,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,El Congreso,RECIBE_ORDEN,False,Iii Región Militar,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,El Congreso,NIEGA,False,Iii Región Militar,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,El Congreso,RECIBE_ORDEN,False,Piso General Cabrera,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,El Congreso,NIEGA,False,Piso General Cabrera,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Iii Región Militar,RECIBE_ORDEN,False,Piso General Cabrera,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Iii Región Militar,NIEGA,False,Piso General Cabrera,García Villalonga resalta:  - Supuestas contradicciones en relación a la reunión del 18 de Enero de 1981 (piso General Cabrera):  - El Teniente General Milans inició órdenes a unidades ajenas a la III Región Militar y niega que escuchara detalles de ejecución de la proyectada acción del Teniente Coronel Tejero sobre el Congreso.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Congreso,AUTORIZA,False,Coronel,"Asegura que nadie desautorizó al Teniente coronel Tejero, y denunció la complijidad temporal de fuerzas y autoridades en las inmediaciones del Congreso."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Congreso,CONOCE,False,Gobierno,"A partir del momento en que se produce la ocupación del Congreso pretende que su conducta se mantuvo dentro de la más ortodoxa disciplina y que si fué al Parlamento para hacer la propuesta de un Gobierno presidido por él, lo hizo para resolver una situación de crisis, a título personal, y con conocimiento de sus superiores, evitado al respecto por el Teniente General Milans del Boch."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Congreso,CONOCE,False,Parlamento,"A partir del momento en que se produce la ocupación del Congreso pretende que su conducta se mantuvo dentro de la más ortodoxa disciplina y que si fué al Parlamento para hacer la propuesta de un Gobierno presidido por él, lo hizo para resolver una situación de crisis, a título personal, y con conocimiento de sus superiores, evitado al respecto por el Teniente General Milans del Boch."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Gobierno,CONOCE,False,Parlamento,"A partir del momento en que se produce la ocupación del Congreso pretende que su conducta se mantuvo dentro de la más ortodoxa disciplina y que si fué al Parlamento para hacer la propuesta de un Gobierno presidido por él, lo hizo para resolver una situación de crisis, a título personal, y con conocimiento de sus superiores, evitado al respecto por el Teniente General Milans del Boch."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,NIEGA,False,Despacho,Niega haber hablado desde su despacho con el Capitán General de Cataluña.
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Congreso,NIEGA,False,Gobierno,"Niega que llevará escrita o ""in mente"" una lista de Gobierno cuando se dirigió al Congreso."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,VISITA,False,Coronel,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,VISITA,False,Coronel Escandell,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,VISITA,False,Defensor,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,VISITA,False,General Armada,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,VISITA,False,Región,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Capitán General,VISITA,False,Valencia,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,VISITA,False,Coronel Escandell,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,VISITA,False,Defensor,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,VISITA,False,General Armada,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,VISITA,False,Región,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel,VISITA,False,Valencia,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel Escandell,VISITA,False,Defensor,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel Escandell,VISITA,False,General Armada,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel Escandell,VISITA,False,Región,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Coronel Escandell,VISITA,False,Valencia,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Defensor,VISITA,False,General Armada,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Defensor,VISITA,False,Región,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Defensor,VISITA,False,Valencia,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,General Armada,VISITA,False,Región,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,General Armada,VISITA,False,Valencia,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1850,1982-03-09,Región,VISITA,False,Valencia,"El Coronel Escandell, defensor del Teniente General Milans y Coronel Ibañez, ha orientado sus preguntas, en su turno no concluido en la sesión de hoy, sobre:  - La declaración del Capitán General Pascual (IV Región Militar) en que éste manifiesta que el General Armada no le comunicó su entrevista con el Capitán General de la III - Región Militar en su visita a Valencia."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Coronel Escandell,SOLICITA,False,Defensor,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Coronel Escandell,SOLICITA,False,General Armada,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Coronel Escandell,SOLICITA,False,Presidente,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Coronel Escandell,SOLICITA,False,Teniente General Milans Del Bosch,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Defensor,SOLICITA,False,General Armada,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Defensor,SOLICITA,False,Presidente,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Defensor,SOLICITA,False,Teniente General Milans Del Bosch,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,General Armada,SOLICITA,False,Presidente,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,General Armada,SOLICITA,False,Teniente General Milans Del Bosch,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Presidente,SOLICITA,False,Teniente General Milans Del Bosch,"Una vez concluido el interrogatorio del General Armada, el Coronel Escandell (defensor del Teniente General Milans del Bosch) pide al Presidente la práctica del careo, a puerta cerrada, entre su defendido y el General Armada."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Fiscal,NIEGA,False,Presidente,El Presidente deniega la petición en unión del Fiscal.
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Congreso,RECIBE_ORDEN,False,Defensores,"El interrogatorio del procesado General Armada por parte de los defensores, se ha movido en dos líneas generales: la de los que defienden a los procesados de menos responsabilidad, que se mueven en orden a evidenciar su no culpabilidad en base a obediencia debida y al hecho de que los Tenientes de la Guardia Civil estaban incluidos en el pacto mediante el cual se resolvió la ocupación del Congreso; y los restantes, que intentan demostrar la cualidad de director político de la operación por parte del General Armada, e inducir la duda en la Sala de que su silencio a ultranza puede deberse a su intento de ocultar lo que pretenden como una posible inspiración regia."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Congreso,RECIBE_ORDEN,False,Director,"El interrogatorio del procesado General Armada por parte de los defensores, se ha movido en dos líneas generales: la de los que defienden a los procesados de menos responsabilidad, que se mueven en orden a evidenciar su no culpabilidad en base a obediencia debida y al hecho de que los Tenientes de la Guardia Civil estaban incluidos en el pacto mediante el cual se resolvió la ocupación del Congreso; y los restantes, que intentan demostrar la cualidad de director político de la operación por parte del General Armada, e inducir la duda en la Sala de que su silencio a ultranza puede deberse a su intento de ocultar lo que pretenden como una posible inspiración regia."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Congreso,RECIBE_ORDEN,False,General Armada,"El interrogatorio del procesado General Armada por parte de los defensores, se ha movido en dos líneas generales: la de los que defienden a los procesados de menos responsabilidad, que se mueven en orden a evidenciar su no culpabilidad en base a obediencia debida y al hecho de que los Tenientes de la Guardia Civil estaban incluidos en el pacto mediante el cual se resolvió la ocupación del Congreso; y los restantes, que intentan demostrar la cualidad de director político de la operación por parte del General Armada, e inducir la duda en la Sala de que su silencio a ultranza puede deberse a su intento de ocultar lo que pretenden como una posible inspiración regia."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Congreso,RECIBE_ORDEN,False,La Sala,"El interrogatorio del procesado General Armada por parte de los defensores, se ha movido en dos líneas generales: la de los que defienden a los procesados de menos responsabilidad, que se mueven en orden a evidenciar su no culpabilidad en base a obediencia debida y al hecho de que los Tenientes de la Guardia Civil estaban incluidos en el pacto mediante el cual se resolvió la ocupación del Congreso; y los restantes, que intentan demostrar la cualidad de director político de la operación por parte del General Armada, e inducir la duda en la Sala de que su silencio a ultranza puede deberse a su intento de ocultar lo que pretenden como una posible inspiración regia."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Congreso,RECIBE_ORDEN,False,Procesados,"El interrogatorio del procesado General Armada por parte de los defensores, se ha movido en dos líneas generales: la de los que defienden a los procesados de menos responsabilidad, que se mueven en orden a evidenciar su no culpabilidad en base a obediencia debida y al hecho de que los Tenientes de la Guardia Civil estaban incluidos en el pacto mediante el cual se resolvió la ocupación del Congreso; y los restantes, que intentan demostrar la cualidad de director político de la operación por parte del General Armada, e inducir la duda en la Sala de que su silencio a ultranza puede deberse a su intento de ocultar lo que pretenden como una posible inspiración regia."
1849,Vista oral 2/81 del Consejo Supremo de Justicia Militar (11 de marzo de 1982).,https://23fbuscador.rtve.es/document/ocr/1849,1982-03-11,Congreso,RECIBE_ORDEN,False,Tenientes De La Guardia Civil,"El interrogatorio del procesado General Armada por parte de los defensores, se ha movido en dos líneas generales: la de los que defienden a los procesados de menos responsabilidad, que se mueven en orden a evidenciar su no culpabilidad en base a obediencia debida y al hecho de que los Tenientes de la Guardia Civil estaban incluidos en el pacto mediante el cual se resolvió la ocupación del Congreso; y los restantes, que intentan demostrar la cualidad de director político de la operación por parte del General Armada, e inducir la duda en la Sala de que su silencio a ultranza puede deberse a su intento de ocultar lo que pretenden como una posible inspiración regia."
